gene,final_score,omics_score,ml_importance_score,literature_score,pathway_score
ENSG00000135454.14,1.186837222040508,2.9670930551012695,0.0,0.0,0.0
ENSG00000030582.18,1.1865622469288277,2.9664056173220694,0.0,0.0,0.0
ENSG00000118495.20,1.1863088507305324,2.9657721268263306,0.0,0.0,0.0
ENSG00000010810.17,1.1858047979206208,2.9645119948015517,0.0,0.0,0.0
ENSG00000180440.4,1.185745269222276,2.9643631730556903,0.0,0.0,0.0
ENSG00000109016.17,1.1853039031372752,2.963259757843188,0.0,0.0,0.0
ENSG00000287797.1,1.184919092598862,2.962297731497155,0.0,0.0,0.0
ENSG00000197563.11,1.1844299289484956,2.961074822371239,0.0,0.0,0.0
ENSG00000207864.3,1.1843058581100099,2.9607646452750247,0.0,0.0,0.0
ENSG00000182287.15,1.183998277930121,2.9599956948253023,0.0,0.0,0.0
ENSG00000114745.13,1.183985614818941,2.959964037047352,0.0,0.0,0.0
ENSG00000129450.8,1.183883172130258,2.959707930325645,0.0,0.0,0.0
ENSG00000138795.10,1.1838651574537484,2.959662893634371,0.0,0.0,0.0
ENSG00000264278.1,1.1832385280604194,2.958096320151048,0.0,0.0,0.0
ENSG00000287286.1,1.182870510705313,2.9571762767632825,0.0,0.0,0.0
ENSG00000069020.18,1.1826699684584578,2.9566749211461447,0.0,0.0,0.0
ENSG00000175175.6,1.1826148609653928,2.956537152413482,0.0,0.0,0.0
ENSG00000228168.1,1.1818996530461472,2.954749132615368,0.0,0.0,0.0
ENSG00000066136.20,1.1816899771784746,2.9542249429461864,0.0,0.0,0.0
ENSG00000081059.20,1.1815046996971719,2.9537617492429296,0.0,0.0,0.0
ENSG00000283654.3,1.1809259907666,2.9523149769165,0.0,0.0,0.0
ENSG00000178971.16,1.1809076517067976,2.952269129266994,0.0,0.0,0.0
ENSG00000156453.14,1.1804614637469264,2.951153659367316,0.0,0.0,0.0
ENSG00000110330.8,1.1803732121786632,2.9509330304466577,0.0,0.0,0.0
ENSG00000164830.18,1.1798365302304867,2.9495913255762165,0.0,0.0,0.0
ENSG00000100600.15,1.179765650110309,2.949414125275773,0.0,0.0,0.0
ENSG00000227742.2,1.1797226880095153,2.949306720023788,0.0,0.0,0.0
ENSG00000276557.1,1.1797040054481396,2.949260013620349,0.0,0.0,0.0
ENSG00000261490.1,1.179621888063043,2.949054720157607,0.0,0.0,0.0
ENSG00000168671.10,1.1795307505289494,2.9488268763223733,0.0,0.0,0.0
ENSG00000183783.7,1.1794975834646515,2.9487439586616286,0.0,0.0,0.0
ENSG00000247416.4,1.1791357017423931,2.9478392543559826,0.0,0.0,0.0
ENSG00000184428.13,1.178943607970584,2.9473590199264597,0.0,0.0,0.0
ENSG00000023330.15,1.1786399751227312,2.9465999378068277,0.0,0.0,0.0
ENSG00000105429.13,1.1782662947019447,2.9456657367548615,0.0,0.0,0.0
ENSG00000252061.1,1.1776282221946885,2.944070555486721,0.0,0.0,0.0
ENSG00000184743.13,1.1774442094288327,2.9436105235720813,0.0,0.0,0.0
ENSG00000188321.13,1.1769370700769668,2.942342675192417,0.0,0.0,0.0
ENSG00000099625.13,1.1766349261807025,2.941587315451756,0.0,0.0,0.0
ENSG00000144136.11,1.176315577301392,2.9407889432534797,0.0,0.0,0.0
ENSG00000116044.16,1.176257211577998,2.9406430289449945,0.0,0.0,0.0
ENSG00000039600.11,1.1754380242920857,2.938595060730214,0.0,0.0,0.0
ENSG00000141098.13,1.175354751067026,2.938386877667565,0.0,0.0,0.0
ENSG00000079277.22,1.174794856945612,2.9369871423640297,0.0,0.0,0.0
ENSG00000139914.6,1.174619810894869,2.9365495272371724,0.0,0.0,0.0
ENSG00000150867.14,1.1745751146710037,2.936437786677509,0.0,0.0,0.0
ENSG00000226012.1,1.174482032924263,2.936205082310657,0.0,0.0,0.0
ENSG00000232442.1,1.174303452373384,2.93575863093346,0.0,0.0,0.0
ENSG00000231967.1,1.1742958526450251,2.9357396316125626,0.0,0.0,0.0
ENSG00000013288.9,1.1741678791347818,2.9354196978369544,0.0,0.0,0.0
ENSG00000022840.16,1.1740963336582404,2.935240834145601,0.0,0.0,0.0
ENSG00000286223.1,1.1736872526771753,2.9342181316929383,0.0,0.0,0.0
ENSG00000174720.16,1.173520348671468,2.93380087167867,0.0,0.0,0.0
ENSG00000198502.6,1.1734910158952507,2.933727539738127,0.0,0.0,0.0
ENSG00000185519.9,1.1733216551232897,2.933304137808224,0.0,0.0,0.0
ENSG00000205045.11,1.173254880935089,2.933137202337722,0.0,0.0,0.0
ENSG00000112164.6,1.1729113285710135,2.9322783214275336,0.0,0.0,0.0
ENSG00000214078.13,1.1725862722916096,2.931465680729024,0.0,0.0,0.0
ENSG00000135968.21,1.1724738884018555,2.9311847210046387,0.0,0.0,0.0
ENSG00000236859.7,1.172385930583565,2.9309648264589128,0.0,0.0,0.0
ENSG00000269729.1,1.1723631084629957,2.9309077711574893,0.0,0.0,0.0
ENSG00000128274.17,1.1723535615117135,2.9308839037792835,0.0,0.0,0.0
ENSG00000182902.14,1.1718117956207492,2.929529489051873,0.0,0.0,0.0
ENSG00000277351.1,1.1717148735561482,2.9292871838903705,0.0,0.0,0.0
ENSG00000156049.7,1.1716963443857973,2.929240860964493,0.0,0.0,0.0
ENSG00000140598.15,1.1716395912794906,2.929098978198726,0.0,0.0,0.0
ENSG00000117533.15,1.1715653152340186,2.9289132880850466,0.0,0.0,0.0
ENSG00000171954.13,1.171291617474019,2.9282290436850476,0.0,0.0,0.0
ENSG00000157985.19,1.1710640721034271,2.9276601802585676,0.0,0.0,0.0
ENSG00000100815.12,1.1709964271644409,2.927491067911102,0.0,0.0,0.0
ENSG00000211626.2,1.170713475906146,2.9267836897653647,0.0,0.0,0.0
ENSG00000230731.3,1.1704929970647378,2.9262324926618444,0.0,0.0,0.0
ENSG00000253972.6,1.1704453900842768,0.14443322795022537,11.126720989041866,0.0,0.0
ENSG00000228974.5,1.170420070300424,2.9260501757510595,0.0,0.0,0.0
ENSG00000264647.1,1.1703271796105803,2.9258179490264506,0.0,0.0,0.0
ENSG00000077984.6,1.1702539061474206,2.9256347653685517,0.0,0.0,0.0
ENSG00000251248.1,1.1699812673313,2.92495316832825,0.0,0.0,0.0
ENSG00000130038.10,1.1699142000904812,2.9247855002262027,0.0,0.0,0.0
ENSG00000144893.12,1.1698608201470184,2.924652050367546,0.0,0.0,0.0
ENSG00000184922.14,1.1696574425108885,2.9241436062772213,0.0,0.0,0.0
ENSG00000199059.3,1.1695764550430225,2.923941137607556,0.0,0.0,0.0
ENSG00000242779.7,1.1690736167045628,2.922684041761407,0.0,0.0,0.0
ENSG00000115310.18,1.1687795430216994,2.9219488575542485,0.0,0.0,0.0
ENSG00000204792.2,1.1687667134608861,0.055943195565674265,11.463894352346164,0.0,0.0
ENSG00000178301.4,1.1686690408961153,2.9216726022402884,0.0,0.0,0.0
ENSG00000163364.10,1.1686165193500355,2.9215412983750886,0.0,0.0,0.0
ENSG00000166347.19,1.1682761767840806,2.9206904419602013,0.0,0.0,0.0
ENSG00000103150.7,1.1677942277232407,2.9194855693081014,0.0,0.0,0.0
ENSG00000196782.12,1.167556098948381,2.9188902473709524,0.0,0.0,0.0
ENSG00000214381.6,1.1673617122779438,2.9184042806948596,0.0,0.0,0.0
ENSG00000170367.5,1.1670732957789642,2.9176832394474106,0.0,0.0,0.0
ENSG00000110318.15,1.1670175930165174,2.9175439825412934,0.0,0.0,0.0
ENSG00000130717.13,1.1667906093699967,2.916976523424992,0.0,0.0,0.0
ENSG00000007038.11,1.1667573702995249,2.916893425748812,0.0,0.0,0.0
ENSG00000163071.11,1.1666515742864172,2.9166289357160426,0.0,0.0,0.0
ENSG00000125931.11,1.166526762563419,2.9163169064085475,0.0,0.0,0.0
ENSG00000188931.4,1.166256642081207,2.9156416052030174,0.0,0.0,0.0
ENSG00000151148.14,1.1659175704758438,2.9147939261896094,0.0,0.0,0.0
ENSG00000181819.14,1.1655468197642918,2.9138670494107295,0.0,0.0,0.0
ENSG00000232747.2,1.1652898843761967,2.913224710940492,0.0,0.0,0.0
ENSG00000165389.7,1.1652712478074194,2.913178119518548,0.0,0.0,0.0
ENSG00000134313.16,1.1651391089640037,2.9128477724100095,0.0,0.0,0.0
ENSG00000121236.21,1.1644487349984398,2.911121837496099,0.0,0.0,0.0
ENSG00000250012.2,1.1642931689051976,2.910732922262994,0.0,0.0,0.0
ENSG00000198576.4,1.164173206643963,2.910433016609907,0.0,0.0,0.0
ENSG00000182541.18,1.1641283141442278,2.9103207853605695,0.0,0.0,0.0
ENSG00000181544.15,1.1638853978949595,2.9097134947373986,0.0,0.0,0.0
ENSG00000235781.1,1.1637925082138885,2.909481270534721,0.0,0.0,0.0
ENSG00000163810.12,1.1635328217497816,2.9088320543744537,0.0,0.0,0.0
ENSG00000115904.14,1.1626890260212643,2.9067225650531605,0.0,0.0,0.0
ENSG00000232053.7,1.162635503246013,2.9065887581150323,0.0,0.0,0.0
ENSG00000206527.10,1.1625575263192034,2.9063938157980083,0.0,0.0,0.0
ENSG00000186952.15,1.1620697122859467,2.9051742807148666,0.0,0.0,0.0
ENSG00000171124.13,1.1618726638282488,2.9046816595706217,0.0,0.0,0.0
ENSG00000180185.11,1.1617816037197846,2.9044540092994615,0.0,0.0,0.0
ENSG00000132694.19,1.1616967276492296,2.904241819123074,0.0,0.0,0.0
ENSG00000167186.11,1.161572941072274,2.903932352680685,0.0,0.0,0.0
ENSG00000132965.10,1.161439511196289,2.903598777990722,0.0,0.0,0.0
ENSG00000163207.7,1.1610285603057198,2.902571400764299,0.0,0.0,0.0
ENSG00000068697.7,1.1605531439305818,2.9013828598264544,0.0,0.0,0.0
ENSG00000259969.1,1.160350057320138,2.900875143300345,0.0,0.0,0.0
ENSG00000186162.10,1.1598899010403272,2.8997247526008176,0.0,0.0,0.0
ENSG00000116668.13,1.1595119422826818,2.8987798557067044,0.0,0.0,0.0
ENSG00000279722.1,1.1590903254529032,2.897725813632258,0.0,0.0,0.0
ENSG00000172322.14,1.1589380814590373,2.897345203647593,0.0,0.0,0.0
ENSG00000119688.21,1.1585390471651456,2.896347617912864,0.0,0.0,0.0
ENSG00000144567.11,1.158346216942868,2.89586554235717,0.0,0.0,0.0
ENSG00000245311.2,1.1582788686536911,2.8956971716342275,0.0,0.0,0.0
ENSG00000229814.1,1.1581457052861015,2.8953642632152534,0.0,0.0,0.0
ENSG00000259207.9,1.1578526790201318,2.8946316975503295,0.0,0.0,0.0
ENSG00000232044.7,1.1571659402955177,2.8929148507387943,0.0,0.0,0.0
ENSG00000175311.7,1.1571355627934328,2.892838906983582,0.0,0.0,0.0
ENSG00000286389.1,1.157074662923673,2.8926866573091825,0.0,0.0,0.0
ENSG00000169504.15,1.1569751120937413,2.892437780234353,0.0,0.0,0.0
ENSG00000264755.1,1.1567001917039672,0.41914581502839227,9.890418656926103,0.0,0.0
ENSG00000149609.6,1.156623163873592,2.89155790968398,0.0,0.0,0.0
ENSG00000280355.1,1.1562207132249884,2.890551783062471,0.0,0.0,0.0
ENSG00000112238.12,1.155606822491786,2.8890170562294646,0.0,0.0,0.0
ENSG00000196209.13,1.1553847284578933,2.888461821144733,0.0,0.0,0.0
ENSG00000271828.1,1.155325006223884,2.88831251555971,0.0,0.0,0.0
ENSG00000129521.15,1.1548881263458741,2.887220315864685,0.0,0.0,0.0
ENSG00000024048.11,1.1546447105045836,2.886611776261459,0.0,0.0,0.0
ENSG00000171611.10,1.1543355490069978,2.8858388725174944,0.0,0.0,0.0
ENSG00000146007.11,1.1540632621691322,2.8851581554228303,0.0,0.0,0.0
ENSG00000112624.12,1.1538682799798643,2.8846706999496607,0.0,0.0,0.0
ENSG00000275152.5,1.1537188678671415,2.8842971696678537,0.0,0.0,0.0
ENSG00000267904.1,1.1534682395302902,2.8836705988257254,0.0,0.0,0.0
ENSG00000280054.1,1.1531921757933152,2.882980439483288,0.0,0.0,0.0
ENSG00000198887.9,1.1530073585517453,2.8825183963793632,0.0,0.0,0.0
ENSG00000204138.13,1.1527177051408295,2.8817942628520736,0.0,0.0,0.0
ENSG00000090975.13,1.1526743490652371,2.881685872663093,0.0,0.0,0.0
ENSG00000287166.1,1.152525260245764,2.8813131506144103,0.0,0.0,0.0
ENSG00000213619.11,1.1525032094462777,2.881258023615694,0.0,0.0,0.0
ENSG00000143257.12,1.1522443160110478,2.880610790027619,0.0,0.0,0.0
ENSG00000172508.10,1.1521204767898516,2.880301191974629,0.0,0.0,0.0
ENSG00000184898.7,1.1517307670918258,2.879326917729564,0.0,0.0,0.0
ENSG00000244617.2,1.1514965170552773,2.8787412926381934,0.0,0.0,0.0
ENSG00000053702.15,1.1512862178802377,2.878215544700594,0.0,0.0,0.0
ENSG00000175886.10,1.1509680981969854,1.212626764177487,6.659173925259905,0.0,0.0
ENSG00000157216.15,1.1506998117550975,2.8767495293877436,0.0,0.0,0.0
ENSG00000157600.12,1.150410255403206,2.876025638508015,0.0,0.0,0.0
ENSG00000100030.15,1.1503013470204937,2.875753367551234,0.0,0.0,0.0
ENSG00000163823.4,1.150239658265455,2.8755991456636374,0.0,0.0,0.0
ENSG00000043462.13,1.150073956981705,2.875184892454262,0.0,0.0,0.0
ENSG00000072849.11,1.1500316691808545,2.875079172952136,0.0,0.0,0.0
ENSG00000138032.21,1.1499689790294862,2.8749224475737156,0.0,0.0,0.0
ENSG00000054523.18,1.149820656557824,2.8745516413945595,0.0,0.0,0.0
ENSG00000263874.2,1.149670843166146,2.8741771079153646,0.0,0.0,0.0
ENSG00000109180.15,1.1494504482845087,2.8736261207112714,0.0,0.0,0.0
ENSG00000170222.12,1.1489430379765149,2.872357594941287,0.0,0.0,0.0
ENSG00000223722.3,1.1485852052297438,0.1600272165022886,10.845743186288283,0.0,0.0
ENSG00000236901.6,1.1484014099596143,2.8710035248990353,0.0,0.0,0.0
ENSG00000154025.16,1.148252484581821,2.870631211454552,0.0,0.0,0.0
ENSG00000211799.3,1.147898123951412,2.86974530987853,0.0,0.0,0.0
ENSG00000102181.21,1.1477735161070037,2.869433790267509,0.0,0.0,0.0
ENSG00000154957.14,1.147671772721521,2.869179431803803,0.0,0.0,0.0
ENSG00000128394.17,1.1472997926132262,2.8682494815330655,0.0,0.0,0.0
ENSG00000197603.15,1.1472436623100482,2.8681091557751204,0.0,0.0,0.0
ENSG00000172167.8,1.1469717534771622,2.8674293836929055,0.0,0.0,0.0
ENSG00000100852.13,1.1468792210109353,2.867198052527338,0.0,0.0,0.0
ENSG00000213901.11,1.1466985416554063,2.8667463541385154,0.0,0.0,0.0
ENSG00000083067.23,1.146494137867357,2.8662353446683926,0.0,0.0,0.0
ENSG00000275576.1,1.1463717485627203,2.8659293714068004,0.0,0.0,0.0
ENSG00000112343.11,1.1463122069982266,2.8657805174955664,0.0,0.0,0.0
ENSG00000163072.16,1.1458990777659728,2.8647476944149317,0.0,0.0,0.0
ENSG00000226419.8,1.1456463546525302,2.864115886631325,0.0,0.0,0.0
ENSG00000159842.15,1.1456463114365063,2.8641157785912656,0.0,0.0,0.0
ENSG00000116254.18,1.1455733047428844,2.863933261857211,0.0,0.0,0.0
ENSG00000166592.12,1.14546665115495,2.8636666278873752,0.0,0.0,0.0
ENSG00000280216.1,1.1453604838865343,2.863401209716336,0.0,0.0,0.0
ENSG00000167182.15,1.1453585779300113,2.863396444825028,0.0,0.0,0.0
ENSG00000250442.1,1.145021472018309,2.8625536800457723,0.0,0.0,0.0
ENSG00000173706.14,1.1449906896293165,2.862476724073291,0.0,0.0,0.0
ENSG00000225506.2,1.1442348510932627,2.8605871277331567,0.0,0.0,0.0
ENSG00000182512.5,1.1440554213913392,2.8601385534783477,0.0,0.0,0.0
ENSG00000196071.5,1.1439496634808195,2.859874158702049,0.0,0.0,0.0
ENSG00000184925.12,1.1438505593066954,1.8200085280784835,4.15847148075302,0.0,0.0
ENSG00000165637.13,1.1436179791275194,2.8590449478187985,0.0,0.0,0.0
ENSG00000287614.1,1.1429874775120377,2.857468693780094,0.0,0.0,0.0
ENSG00000198862.14,1.1428211061806117,2.857052765451529,0.0,0.0,0.0
ENSG00000095380.11,1.1426777517467321,2.85669437936683,0.0,0.0,0.0
ENSG00000214941.8,1.1425678529324808,2.856419632331202,0.0,0.0,0.0
ENSG00000143248.13,1.1419612350173796,2.8549030875434487,0.0,0.0,0.0
ENSG00000141279.17,1.1419264514768794,2.8548161286921983,0.0,0.0,0.0
ENSG00000204227.5,1.140774805570233,2.8519370139255824,0.0,0.0,0.0
ENSG00000153707.17,1.1405150071394436,2.851287517848609,0.0,0.0,0.0
ENSG00000151474.23,1.1404349855488414,2.851087463872103,0.0,0.0,0.0
ENSG00000157881.16,1.140242609577061,2.8506065239426523,0.0,0.0,0.0
ENSG00000143158.11,1.1401905442633509,2.850476360658377,0.0,0.0,0.0
ENSG00000142347.19,1.1400089121449837,2.850022280362459,0.0,0.0,0.0
ENSG00000172461.11,1.139799380585839,2.8494984514645973,0.0,0.0,0.0
ENSG00000101057.16,1.139340760285342,2.848351900713355,0.0,0.0,0.0
ENSG00000239305.7,1.1393375517275488,2.848343879318872,0.0,0.0,0.0
ENSG00000158352.16,1.139254815378496,2.84813703844624,0.0,0.0,0.0
ENSG00000148572.16,1.1389197773865416,2.847299443466354,0.0,0.0,0.0
ENSG00000128564.7,1.1386585319387748,1.0062417218109714,7.361618432143861,0.0,0.0
ENSG00000196155.13,1.138528344695298,2.846320861738245,0.0,0.0,0.0
ENSG00000127124.16,1.1382917005516828,2.8457292513792067,0.0,0.0,0.0
ENSG00000014914.21,1.1380755512578697,2.845188878144674,0.0,0.0,0.0
ENSG00000165312.6,1.138057162378401,2.8451429059460027,0.0,0.0,0.0
ENSG00000176542.10,1.1375380661813645,2.8438451654534114,0.0,0.0,0.0
ENSG00000100325.15,1.1366627407763232,2.841656851940808,0.0,0.0,0.0
ENSG00000237276.8,1.1365429073932685,2.841357268483171,0.0,0.0,0.0
ENSG00000128284.19,1.1364939211987297,2.841234802996824,0.0,0.0,0.0
ENSG00000135747.11,1.1362801540498972,2.840700385124743,0.0,0.0,0.0
ENSG00000091583.11,1.1362617855695822,2.8406544639239555,0.0,0.0,0.0
ENSG00000164690.8,1.1360725241096488,2.840181310274122,0.0,0.0,0.0
ENSG00000240253.6,1.1358078360593677,2.839519590148419,0.0,0.0,0.0
ENSG00000179094.16,1.1357568096891988,2.8393920242229966,0.0,0.0,0.0
ENSG00000170315.14,1.135325094915293,2.838312737288233,0.0,0.0,0.0
ENSG00000034713.8,1.135222848832732,2.83805712208183,0.0,0.0,0.0
ENSG00000278727.1,1.1349716882103207,2.837429220525802,0.0,0.0,0.0
ENSG00000091542.9,1.1347172701738275,2.8367931754345688,0.0,0.0,0.0
ENSG00000287481.1,1.1347154488837052,2.836788622209263,0.0,0.0,0.0
ENSG00000278897.1,1.1344768588435643,2.836192147108911,0.0,0.0,0.0
ENSG00000233913.7,1.1341764960042706,0.10293210823208743,10.930036527114357,0.0,0.0
ENSG00000081913.14,1.1340122076898742,2.835030519224685,0.0,0.0,0.0
ENSG00000113391.19,1.1335857789523667,2.8339644473809167,0.0,0.0,0.0
ENSG00000198909.8,1.133456641870965,2.8336416046774127,0.0,0.0,0.0
ENSG00000165028.12,1.133246410460139,2.833116026150347,0.0,0.0,0.0
ENSG00000161395.14,1.133157787079378,2.8328944676984453,0.0,0.0,0.0
ENSG00000111254.8,1.1329286760538462,2.8323216901346155,0.0,0.0,0.0
ENSG00000166734.20,1.1328158925138005,2.8320397312845014,0.0,0.0,0.0
ENSG00000067601.8,1.1326508033997222,2.8316270084993054,0.0,0.0,0.0
ENSG00000144035.4,1.132603674236554,0.8646645663163073,7.867378477100309,0.0,0.0
ENSG00000089723.10,1.1320207606405743,2.830051901601436,0.0,0.0,0.0
ENSG00000079805.18,1.1318503700134561,2.82962592503364,0.0,0.0,0.0
ENSG00000166450.13,1.1316582032835834,2.829145508208958,0.0,0.0,0.0
ENSG00000170004.17,1.1315502283647219,2.8288755709118045,0.0,0.0,0.0
ENSG00000100503.26,1.1315256213442346,2.8288140533605866,0.0,0.0,0.0
ENSG00000130517.14,1.1314561897302022,2.8286404743255056,0.0,0.0,0.0
ENSG00000244485.1,1.13116843458571,2.8279210864642748,0.0,0.0,0.0
ENSG00000108691.9,1.1310394147967076,2.827598536991769,0.0,0.0,0.0
ENSG00000112367.12,1.1307566524374548,2.8268916310936367,0.0,0.0,0.0
ENSG00000165475.15,1.1307055282292833,2.826763820573208,0.0,0.0,0.0
ENSG00000105929.16,1.1306308605658206,2.8265771514145515,0.0,0.0,0.0
ENSG00000249307.7,1.1303637551682375,2.8259093879205937,0.0,0.0,0.0
ENSG00000233421.4,1.1300962539289725,2.825240634822431,0.0,0.0,0.0
ENSG00000168936.11,1.1298891148840413,2.8247227872101033,0.0,0.0,0.0
ENSG00000228427.3,1.1293585990096457,2.823396497524114,0.0,0.0,0.0
ENSG00000063180.9,1.129343765381904,2.82335941345476,0.0,0.0,0.0
ENSG00000158477.7,1.129101558858843,0.03404920481780096,11.154818769317224,0.0,0.0
ENSG00000275410.5,1.1287035044523759,2.8217587611309396,0.0,0.0,0.0
ENSG00000225526.5,1.1280759267072034,2.8201898167680084,0.0,0.0,0.0
ENSG00000226660.2,1.127896194956812,2.8197404873920298,0.0,0.0,0.0
ENSG00000198744.5,1.1277240395702075,0.4590965557954256,9.440854172520371,0.0,0.0
ENSG00000148498.16,1.127420444260578,2.8185511106514447,0.0,0.0,0.0
ENSG00000130770.18,1.1267027719863572,2.8167569299658926,0.0,0.0,0.0
ENSG00000180233.11,1.1264694793503864,2.816173698375966,0.0,0.0,0.0
ENSG00000130600.19,1.1262888032458191,2.8157220081145478,0.0,0.0,0.0
ENSG00000255874.2,1.1258390144527326,2.8145975361318314,0.0,0.0,0.0
ENSG00000060069.17,1.1258134401158157,2.8145336002895394,0.0,0.0,0.0
ENSG00000186532.12,1.125749867773077,2.8143746694326923,0.0,0.0,0.0
ENSG00000167863.12,1.125678868633934,2.8141971715848353,0.0,0.0,0.0
ENSG00000183837.9,1.1255580260955165,2.813895065238791,0.0,0.0,0.0
ENSG00000103319.12,1.1252465852751397,2.813116463187849,0.0,0.0,0.0
ENSG00000228878.8,1.1252460543508822,2.8131151358772053,0.0,0.0,0.0
ENSG00000155542.12,1.1247762884276715,2.811940721069179,0.0,0.0,0.0
ENSG00000241218.1,1.1241795734576874,2.8104489336442184,0.0,0.0,0.0
ENSG00000268297.1,1.124018503157396,2.8100462578934895,0.0,0.0,0.0
ENSG00000231367.6,1.1239446910547406,2.8098617276368514,0.0,0.0,0.0
ENSG00000172350.10,1.1239316408931925,2.8098291022329813,0.0,0.0,0.0
ENSG00000286942.1,1.123788997008896,2.80947249252224,0.0,0.0,0.0
ENSG00000197579.8,1.1236614864929981,2.8091537162324953,0.0,0.0,0.0
ENSG00000166681.14,1.123441589922775,2.808603974806937,0.0,0.0,0.0
ENSG00000153561.13,1.1233218577659498,2.8083046444148745,0.0,0.0,0.0
ENSG00000136381.13,1.1224679841608587,2.806169960402147,0.0,0.0,0.0
ENSG00000079462.8,1.1222305463002897,2.805576365750724,0.0,0.0,0.0
ENSG00000177283.7,1.1219859551066376,2.8049648877665936,0.0,0.0,0.0
ENSG00000225438.1,1.1216705340185034,2.8041763350462583,0.0,0.0,0.0
ENSG00000148481.14,1.121575681886119,2.8039392047152973,0.0,0.0,0.0
ENSG00000140474.14,1.1211518754315448,2.802879688578862,0.0,0.0,0.0
ENSG00000231690.3,1.1205185338275199,2.8012963345687996,0.0,0.0,0.0
ENSG00000136631.15,1.1202576459553164,2.800644114888291,0.0,0.0,0.0
ENSG00000127125.9,1.1198671307068175,2.7996678267670436,0.0,0.0,0.0
ENSG00000183856.11,1.1197926189069174,2.7994815472672934,0.0,0.0,0.0
ENSG00000204592.9,1.1193731823175124,2.7984329557937806,0.0,0.0,0.0
ENSG00000284882.1,1.1189280697909474,2.7973201744773686,0.0,0.0,0.0
ENSG00000120820.12,1.118877540022974,2.7971938500574347,0.0,0.0,0.0
ENSG00000212747.5,1.118864642913266,2.797161607283165,0.0,0.0,0.0
ENSG00000134207.17,1.11867661976731,2.7966915494182745,0.0,0.0,0.0
ENSG00000136720.7,1.1185065261969833,2.796266315492458,0.0,0.0,0.0
ENSG00000196814.15,1.1184140189757037,2.796035047439259,0.0,0.0,0.0
ENSG00000150540.14,1.118289824380002,2.7957245609500045,0.0,0.0,0.0
ENSG00000124602.10,1.1182283003667932,2.795570750916983,0.0,0.0,0.0
ENSG00000232354.8,1.1181358160668007,2.7953395401670016,0.0,0.0,0.0
ENSG00000143252.16,1.1177351162012628,2.794337790503157,0.0,0.0,0.0
ENSG00000197746.14,1.11754877894111,2.793871947352775,0.0,0.0,0.0
ENSG00000226015.2,1.1169656429295944,2.792414107323986,0.0,0.0,0.0
ENSG00000126838.10,1.1168628191187144,2.792157047796786,0.0,0.0,0.0
ENSG00000147100.11,1.1167527801145727,2.7918819502864314,0.0,0.0,0.0
ENSG00000125735.11,1.1166979283598661,2.791744820899665,0.0,0.0,0.0
ENSG00000254228.2,1.1165763288823058,2.7914408222057645,0.0,0.0,0.0
ENSG00000155876.6,1.1164987660474261,2.791246915118565,0.0,0.0,0.0
ENSG00000263041.2,1.1163570112179189,2.790892528044797,0.0,0.0,0.0
ENSG00000007923.16,1.1162393674011069,2.7905984185027672,0.0,0.0,0.0
ENSG00000271134.1,1.1161219067124444,2.790304766781111,0.0,0.0,0.0
ENSG00000268087.1,1.1157029869743167,2.7892574674357915,0.0,0.0,0.0
ENSG00000254348.1,1.1156637588507199,2.7891593971267996,0.0,0.0,0.0
ENSG00000203896.10,1.1156413042126831,2.7891032605317077,0.0,0.0,0.0
ENSG00000264456.1,1.115420820483369,2.7885520512084225,0.0,0.0,0.0
ENSG00000232079.7,1.1152792355194128,2.788198088798532,0.0,0.0,0.0
ENSG00000273033.2,1.1152002724393444,2.788000681098361,0.0,0.0,0.0
ENSG00000007174.18,1.1151743903452978,2.787935975863244,0.0,0.0,0.0
ENSG00000240859.3,1.1151207460860426,2.7878018652151066,0.0,0.0,0.0
ENSG00000255364.1,1.1148680015752028,2.787170003938007,0.0,0.0,0.0
ENSG00000162076.13,1.1142907658764334,2.7857269146910832,0.0,0.0,0.0
ENSG00000125398.8,1.1141210008068416,2.785302502017104,0.0,0.0,0.0
ENSG00000106733.21,1.1140762961481474,2.785190740370368,0.0,0.0,0.0
ENSG00000278922.1,1.1136380508474923,2.784095127118731,0.0,0.0,0.0
ENSG00000065600.13,1.113263231863921,2.7831580796598026,0.0,0.0,0.0
ENSG00000260992.1,1.112981111798787,2.782452779496967,0.0,0.0,0.0
ENSG00000113749.7,1.1126960840638689,2.781740210159672,0.0,0.0,0.0
ENSG00000161905.13,1.1124814526457598,0.23835451669447766,10.171396459679686,0.0,0.0
ENSG00000115137.12,1.1124330068016686,2.781082517004171,0.0,0.0,0.0
ENSG00000147364.17,1.1124049792631987,2.7810124481579965,0.0,0.0,0.0
ENSG00000153721.19,1.1120538884827205,2.780134721206801,0.0,0.0,0.0
ENSG00000257060.7,1.1119735885683668,2.779933971420917,0.0,0.0,0.0
ENSG00000250566.1,1.1116742649913343,2.7791856624783358,0.0,0.0,0.0
ENSG00000117151.13,1.1111897315960078,2.777974328990019,0.0,0.0,0.0
ENSG00000110011.13,1.110925664744619,2.777314161861548,0.0,0.0,0.0
ENSG00000266405.3,1.110868913050823,2.777172282627057,0.0,0.0,0.0
ENSG00000164406.8,1.1104218210049204,2.776054552512301,0.0,0.0,0.0
ENSG00000230929.5,1.110210991623453,2.7755274790586326,0.0,0.0,0.0
ENSG00000012963.15,1.1098519668715272,2.774629917178818,0.0,0.0,0.0
